"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"5NH6AVXZ","journalArticle","2010","Charles J. Hadlock; Joshua R. Pierce","New Evidence on Measuring Financial Constraints: Moving Beyond the KZ Index","Review of Financial Studies","","","","https://ideas.repec.org/a/oup/rfinst/v23y2010i5p1909-1940.html","We collect detailed qualitative information from financial filings to categorize financial constraints for a random sample of firms from 1995 to 2004. Using this categorization, we estimate ordered logit models predicting constraints as a function of different quantitative factors. Our findings cast serious doubt on the validity of the KZ index as a measure of financial constraints, while offering mixed evidence on the validity of other common measures of constraints. We find that firm size and age are particularly useful predictors of financial constraint levels, and we propose a measure of financial constraints that is based solely on these firm characteristics. The Author 2010. Published by Oxford University Press on behalf of The Society for Financial Studies. All rights reserved. For Permissions, please e-mail: journals.permissions@oxfordjournals.org., Oxford University Press.","2010","2023-11-28 15:54:29","2023-11-28 15:54:29","","1909-1940","","5","23","","Review of Financial Studies","","Review of Financial Studies","","","","","","","","","","","","","Publisher: Society for Financial Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JLGEFL2F","journalArticle","2016","Costas Azariadis; Leo Kaas; Yi Wen","Self-Fulfilling Credit Cycles","Review of Economic Studies","","","","https://ideas.repec.org/a/oup/restud/v83y2016i4p1364-1405..html","In U.S. data 1981–2012, unsecured firm credit moves procyclically and tends to lead GDP, while secured firm credit is acyclical; similarly, shocks to unsecured firm credit explain a far larger fraction of output fluctuations than shocks to secured credit. In this article, we develop a tractable dynamic general equilibrium model in which unsecured firm credit arises from self-enforcing borrowing constraints, preventing an efficient capital allocation among heterogeneous firms. Unsecured credit rests on the value that borrowers attach to a good credit reputation which is a forward-looking variable. We argue that self-fulfilling beliefs over future credit conditions naturally generate endogenously persistent business-cycle dynamics. A dynamic complementarity between current and future borrowing limits permits uncorrelated sunspot shocks to unsecured debt to trigger persistent aggregate fluctuations in both secured and unsecured debt, factor productivity, and output. We show that these sunspot shocks are quantitatively important, accounting for around half of output volatility.","2016","2023-11-28 15:54:29","2023-11-28 15:54:29","","1364-1405","","4","83","","Review of Economic Studies","","Review of Economic Studies","","","","","","","","","","","","","Publisher: Oxford University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5B29XSG","journalArticle","2012","James H. Stock; Mark W. Watson","Disentangling the Channels of the 2007-09 Recession","Brookings Papers on Economic Activity","","","","https://ideas.repec.org/a/bin/bpeajo/v43y2012i2012-01p81-156.html","No abstract is available for this item.","2012","2023-11-28 15:54:30","2023-11-28 15:54:30","","81-156","","1 (Spring","43","","Brookings Papers on Economic Activity","","Brookings Papers on Economic Activity","","","","","","","","","","","","","Publisher: Economic Studies Program, The Brookings Institution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LC2AAF47","journalArticle","2009","Kim, Jinill; Ruge-Murcia, Francisco J.","How much inflation is necessary to grease the wheels?","Journal of Monetary Economics","","","","https://ideas.repec.org/a/eee/moneco/v56y2009i3p365-377.html","Tobin's proposition that inflation ""greases"" the wheels of the labor market is studied using a simple dynamic stochastic general equilibrium model with asymmetric wage adjustment costs. The simulated method of moments is used to estimate the nonlinear model based on its second-order approximation. Optimal inflation is determined by a benevolent government that maximizes the households' welfare. Econometric results indicate that nominal wages are downwardly rigid and that the optimal level of grease inflation for the U.S. economy is about 0.35% per year, with a 95% confidence interval ranging from 0.04% to 0.87%.","2009","2023-11-28 16:19:59","2023-11-28 16:19:59","","365-377","","3","56","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RC6QEU5","journalArticle","2002","Sbordone, Argia M.","Prices and unit labor costs: a new test of price stickiness","Journal of Monetary Economics","","","","https://ideas.repec.org/a/eee/moneco/v49y2002i2p265-292.html","This paper investigates the predictions of a simple optimizing model of nominal price rigidity for the dynamics of inflation. Taking as given the paths of nominal labor compensation and labor productivity to approximate the evolution of marginal costs, I determine the path of prices predicted by the solution of the firms' optimal pricing problem. Model parameters are chosen to maximize the fit with the data. I find evidence of a significant degree of price stickiness and substantial support for the forward-looking model of price setting. The results are robust to the use of alternative forecasting models for the path of unit labor costs, alternative measures of marginal costs, and alternative specifications of the model of price staggering.(This abstract was borrowed from another version of this item.)","2002","2023-11-28 16:19:59","2023-11-28 16:19:59","","265-292","","2","49","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2X2L5K4U","journalArticle","2019","Chris M. Lawrey; Brandon C. L. Morris","Corporate diversification and abnormal returns","Journal of Asset Management","","","10.1057/s41260-018-0100-0","https://ideas.repec.org/a/pal/assmgt/v20y2019i1d10.1057_s41260-018-0100-0.html","We examine the effect of corporate diversification by comparing abnormal returns between portfolios of diversified firms and focused firms. Our study covers US firms for the years 1976–2009 and compares abnormal returns over 12, 24, and 36-month windows. Initial univariate tests show mixed results, though after we control for firm, industry, and time effects, we find convincing evidence that diversified-firm portfolios outperform focused-firm portfolios over the 3-year term. Our findings indicate that the benefits of corporate diversification are captured over longer investing horizons.","2019","2023-11-28 16:19:59","2023-11-28 16:19:59","","31-37","","1","20","","Journal of Asset Management","","Journal of Asset Management","","","","","","","","","","","","","Publisher: Palgrave Macmillan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PVBQSP9V","journalArticle","2020","Corbet, Shaen; Larkin, Charles; Lucey, Brian; Meegan, Andrew; Yarovaya, Larisa","Cryptocurrency reaction to FOMC Announcements: Evidence of heterogeneity based on blockchain stack position","Journal of Financial Stability","","","10.1016/j.jfs.2019.100706","https://ideas.repec.org/a/eee/finsta/v46y2020ics1572308919306576.html","We examine the response of a broad set of digital assets to US Federal Fund interest rate and quantitative easing announcements, specifically examining associated volatility spillover and feedback effects. We classify each digital asset into one of three categories: Currencies; Protocols; and Decentralised Applications (dApps). Currency-based digital assets experience idiosyncratic spillovers in the period immediately after US monetary policy announcements, while application or protocol-based digital assets are largely immune to policy volatility spillover and feedback. Mineable digital assets are found to be more susceptible to monetary policy volatility spillovers and feedback than non-mineable. Responses indicate a diverse market within which, not all assets are comparable to Bitcoin.","2020","2023-11-28 16:20:00","2023-11-28 16:20:00","","","","C","46","","Journal of Financial Stability","","Journal of Financial Stability","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FBZGUSKW","journalArticle","1996","Karras, Georgios","Are the Output Effects of Monetary Policy Asymmetric? Evidence from a Sample of European Countries","Oxford Bulletin of Economics and Statistics","","","","https://ideas.repec.org/a/bla/obuest/v58y1996i2p267-78.html","This paper examines whether the effects of monetary policy on output in Europe are asymmetric. Data from the 1953-90 period are used to identify money-supply shocks and their effects on output for a panel of 18 European countries. Many different specifications and estimation methods strongly support asymmetry: negative money-supply shocks are shown to have a statistically significant effect on output, whereas the effect of positive shocks is statistically insignificant. A similar asymmetry governs the output effects of interest rate changes. The sources of these asymmetries are traced to similar behavior for consumption and investment. These findings imply that positive money-supply shocks may be an ineffective anti-recession policy, and more generally, that the monetary component of the optimal stabilization policy should be less activist than generally thought. Copyright 1996 by Blackwell Publishing Ltd","1996","2023-11-28 16:20:00","2023-11-28 16:20:00","","267-278","","2","58","","Oxford Bulletin of Economics and Statistics","","Oxford Bulletin of Economics and Statistics","","","","","","","","","","","","","Publisher: Department of Economics, University of Oxford","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23Y8QPAL","journalArticle","1996","Eric M. Leeper; Christopher A. Sims; Tao Zha","What Does Monetary Policy Do?","Brookings Papers on Economic Activity","","","","https://ideas.repec.org/a/bin/bpeajo/v27y1996i1996-2p1-78.html","No abstract is available for this item.","1996","2023-11-28 16:20:00","2023-11-28 16:20:00","","1-78","","2","27","","Brookings Papers on Economic Activity","","Brookings Papers on Economic Activity","","","","","","","","","","","","","Publisher: Economic Studies Program, The Brookings Institution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4566G9CY","journalArticle","2014","Santoro, Emiliano; Petrella, Ivan; Pfajfar, Damjan; Gaffeo, Edoardo","Loss aversion and the asymmetric transmission of monetary policy","Journal of Monetary Economics","","","10.1016/j.jmoneco.2014.07","https://ideas.repec.org/a/eee/moneco/v68y2014icp19-36.html","There is widespread evidence that monetary policy exerts asymmetric effects on output over contractions and expansions in economic activity, while price responses display no sizeable asymmetry. To rationalize these facts we develop a dynamic general equilibrium model where households’ utility depends on consumption deviations from a reference level below which loss aversion is displayed. State-dependent degrees of real rigidity and elasticity of intertemporal substitution in consumption generate competing effects on output and inflation. Contractions face the Central Bank with higher responsiveness of output to interest rate changes, as well as a flatter aggregate supply schedule.","2014","2023-11-28 16:20:00","2023-11-28 16:20:00","","19-36","","C","68","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YMYBCAZY","report","2018","Jiahua Xu; Benjamin Livshits","The Anatomy of a Cryptocurrency Pump-and-Dump Scheme","","","","","https://ideas.repec.org/p/arx/papers/1811.10109.html","While pump-and-dump schemes have attracted the attention of cryptocurrency observers and regulators alike, this paper represents the first detailed empirical query of pump-and-dump activities in cryptocurrency markets. We present a case study of a recent pump-and-dump event, investigate 412 pump-and-dump activities organized in Telegram channels from June 17, 2018 to February 26, 2019, and discover patterns in crypto-markets associated with pump-and-dump schemes. We then build a model that predicts the pump likelihood of all coins listed in a crypto-exchange prior to a pump. The model exhibits high precision as well as robustness, and can be used to create a simple, yet very effective trading strategy, which we empirically demonstrate can generate a return as high as 60% on small retail investments within a span of two and half months. The study provides a proof of concept for strategic crypto-trading and sheds light on the application of machine learning for crime detection.","2018","2023-11-28 16:20:00","2023-11-28 16:20:00","","","","","","","","","","","","","arXiv.org","","","","","","","","","Issue: 1811.10109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HXT8M2BP","journalArticle","2009","Andrew Mountford; Harald Uhlig","What are the effects of fiscal policy shocks?","Journal of Applied Econometrics","","","10.1002/jae.1079","https://ideas.repec.org/a/jae/japmet/v24y2009i6p960-992.html","We propose and apply a new approach for analyzing the effects of fiscal policy using vector autoregressions. Specifically, we use sign restrictions to identify a government revenue shock as well as a government spending shock, while controlling for a generic business cycle shock and a monetary policy shock. We explicitly allow for the possibility of announcement effects, i.e., that a current fiscal policy shock changes fiscal policy variables in the future, but not at present. We construct the impulse responses to three linear combinations of these fiscal shocks, corresponding to the three scenarios of deficit-spending, deficit-financed tax cuts and a balanced budget spending expansion. We apply the method to US quarterly data from 1955 to 2000. We find that deficit-financed tax cuts work best among these three scenarios to improve GDP, with a maximal present value multiplier of five dollars of total additional GDP per each dollar of the total cut in government revenue 5 years after the shock. Copyright © 2009 John Wiley & Sons, Ltd.","2009","2023-11-28 16:20:00","2023-11-28 16:20:00","","960-992","","6","24","","Journal of Applied Econometrics","","Journal of Applied Econometrics","","","","","","","","","","","","","Publisher: John Wiley & Sons, Ltd.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"99FG6225","journalArticle","2018","Valerie A. Ramey; Sarah Zubairy","Government Spending Multipliers in Good Times and in Bad: Evidence from US Historical Data","Journal of Political Economy","","","10.1086/696277","https://ideas.repec.org/a/ucp/jpolec/doi10.1086-696277.html","We investigate whether US government spending multipliers are higher during periods of economic slack or when interest rates are near the zero lower bound. Using new quarterly historical US data covering multiple large wars and deep recessions, we estimate multipliers that are below unity irrespective of the amount of slack in the economy. These results are robust to two leading identification schemes, two different estimation methodologies, and many alternative specifications. In contrast, the results are more mixed for the zero lower bound state, with a few specifications implying multipliers as high as 1.5.","2018","2023-11-28 16:20:00","2023-11-28 16:20:00","","850-901","","2","126","","Journal of Political Economy","","Journal of Political Economy","","","","","","","","","","","","","Publisher: University of Chicago Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y2D7YDAB","journalArticle","1994","John H. Cochrane","Permanent and Transitory Components of GNP and Stock Prices","The Quarterly Journal of Economics","","","","https://ideas.repec.org/a/oup/qjecon/v109y1994i1p241-265..html","This paper uses two-variable autoregressions to characterize transitory components in GNP and stock prices. Shocks to GNP holding consumption constant are almost entirely transitory, and account for large fractions of the variance of GNP growth. If consumption does not change, consumers must think that any GNP change is transitory. The facts that the consumption/GNP ratio forecasts GNP growth and that consumption is nearly a random walk drive this result. An implication is that consumption provides a good estimate of the ""trend"" in GNP. Prices and dividends behave similarly: shocks to prices holding dividends constant are almost entirely transitory.","1994","2023-11-28 16:20:01","2023-11-28 16:20:01","","241-265","","1","109","","The Quarterly Journal of Economics","","The Quarterly Journal of Economics","","","","","","","","","","","","","Publisher: Oxford University Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SQKBHTZ3","journalArticle","1995","Strongin, Steven","The identification of monetary policy disturbances explaining the liquidity puzzle","Journal of Monetary Economics","","","","https://ideas.repec.org/a/eee/moneco/v35y1995i3p463-497.html","No abstract is available for this item.","1995","2023-11-28 16:20:01","2023-11-28 16:20:01","","463-497","","3","35","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RINMHN23","journalArticle","1995","Roberts, John M","New Keynesian Economics and the Phillips Curve","Journal of Money, Credit and Banking","","","","https://ideas.repec.org/a/mcb/jmoncb/v27y1995i4p975-84.html","Models with sticky prices are an important part of New Keynesian economics. The author shows that several of the New Keynesian models imply a formulation that is similar to the expectations-augmented Phillips curve of Milton Friedman and Edmund Phelps. He then presents new estimates of the New Keynesian Phillips curve. The author uses two proxies for price expectations: survey-based measures and an econometric-based measure originally developed by Bennett McCallum (1976). Overall, the results are consistent with the model but the survey-based results are more precise, suggesting that the surveys may be better measures of actual expectations. Copyright 1995 by Ohio State University Press.","1995","2023-11-28 16:20:01","2023-11-28 16:20:01","","975-984","","4","27","","Journal of Money, Credit and Banking","","Journal of Money, Credit and Banking","","","","","","","","","","","","","Publisher: Blackwell Publishing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KLJ8P659","journalArticle","2019","Borri, Nicola","Conditional tail-risk in cryptocurrency markets","Journal of Empirical Finance","","","10.1016/j.jempfin.2018.11","https://ideas.repec.org/a/eee/empfin/v50y2019icp1-19.html","In this paper we use CoVaR to estimate the conditional tail-risk in the markets for bitcoin, ether, ripple and litecoin and find that these cryptocurrencies are highly exposed to tail-risk within cryptomarkets, while they are not exposed to tail-risk with respect to other global assets, like the U.S. equity market or gold. Although cryptocurrency returns are highly correlated one with the other, we find that idiosyncratic risk can be significantly reduced and that portfolios of cryptocurrencies offer better risk-adjusted and conditional returns than individual cryptocurrencies. These results indicate that portfolios of cryptocurrencies could offer attractive returns and hedging properties when included in investors’ portfolios. However, when we account for liquidity, the share of crypto assets in investors’ optimal portfolio is small.","2019","2023-11-28 16:20:01","2023-11-28 16:20:01","","1-19","","C","50","","Journal of Empirical Finance","","Journal of Empirical Finance","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SEH392NJ","journalArticle","2018","James H. Stock; Mark W. Watson","Identification and Estimation of Dynamic Causal Effects in Macroeconomics Using External Instruments","Economic Journal","","","10.1111/ecoj.12593","https://ideas.repec.org/a/wly/econjl/v128y2018i610p917-948.html","External sources of asâ€ if randomness â€” that is, external instruments â€” can be used to identify the dynamic causal effects of macroeconomic shocks. One method is a oneâ€ step instrumental variables regression (local projections â€“ IV); a more efficient twoâ€ step method involves a vector autoregression. We show that, under a restrictive instrument validity condition, the oneâ€ step method is valid even if the vector autoregression is not invertible, so comparing the two estimates provides a test of invertibility. If, however, lagged endogenous variables are needed as control variables in the oneâ€ step method, then the conditions for validity of the two methods are the same.","2018","2023-11-28 16:20:01","2023-11-28 16:20:01","","917-948","","610","128","","Economic Journal","","Economic Journal","","","","","","","","","","","","","Publisher: Royal Economic Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B47GXRTT","journalArticle","2014","Sophocles Mavroeidis; Mikkel Plagborg-Møller; James H. Stock","Empirical Evidence on Inflation Expectations in the New Keynesian Phillips Curve","Journal of Economic Literature","","","","https://ideas.repec.org/a/aea/jeclit/v52y2014i1p124-88.html","We review the main identification strategies and empirical evidence on the role of expectations in the New Keynesian Phillips curve, paying particular attention to the issue of weak identification. Our goal is to provide a clear understanding of the role of expectations that integrates across the different papers and specifications in the literature. We discuss the properties of the various limited-information econometric methods used in the literature and provide explanations of why they produce conflicting results. Using a common dataset and a flexible empirical approach, we find that researchers are faced with substantial specification uncertainty, as different combinations of various a priori reasonable specification choices give rise to a vast set of point estimates. Moreover, given a specification, estimation is subject to considerable sampling uncertainty due to weak identification. We highlight the assumptions that seem to matter most for identification and the configuration of point estimates. We conclude that the literature has reached a limit on how much can be learned about the New Keynesian Phillips curve from aggregate macroeconomic time series. New identification approaches and new datasets are needed to reach an empirical consensus.","2014","2023-11-28 16:20:01","2023-11-28 16:20:01","","124-188","","1","52","","Journal of Economic Literature","","Journal of Economic Literature","","","","","","","","","","","","","Publisher: American Economic Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YFINGIQ3","journalArticle","2019","Arias, Jonas E.; Caldara, Dario; Rubio-Ramírez, Juan F.","The systematic component of monetary policy in SVARs: An agnostic identification procedure","Journal of Monetary Economics","","","10.1016/j.jmoneco.2018.07","https://ideas.repec.org/a/eee/moneco/v101y2019icp1-13.html","This paper studies the effects of monetary policy shocks using structural VARs. We achieve identification by imposing sign and zero restrictions on the systematic component of monetary policy. Importantly, our identification scheme does not restrict the contemporaneous response of output to a monetary policy shock. Using data for the period 1965–2007, we consistently find that an increase in the federal funds rate induces a contraction in output. We also find that monetary policy shocks are contractionary during the Great Moderation. Finally, we show that the identification strategy in Uhlig (2005), which imposes sign restrictions on the impulse response functions to a monetary policy shock, does not satisfy our restrictions on the systematic component of monetary policy with high posterior probability.","2019","2023-11-28 16:20:01","2023-11-28 16:20:01","","1-13","","C","101","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EDR369EN","journalArticle","1996","Christiano, Lawrence J; Eichenbaum, Martin; Evans, Charles","The Effects of Monetary Policy Shocks: Evidence from the Flow of Funds","The Review of Economics and Statistics","","","","https://ideas.repec.org/a/tpr/restat/v78y1996i1p16-34.html","This paper assesses the impact of a monetary policy shock on the U.S. economy. The authors' measures of contractionary monetary policy shocks are associated with a fall in various monetary aggregates and a rise in the federal funds rate, declines in different measures of real activity, and sharp declines in commodity prices and a delayed decline in the GDP price deflator. In addition, net funds raised by the business sector increases for roughly a year, after which it falls. Finally, the authors find that households do not adjust their financial assets and liabilities for several quarters after a monetary shock. Copyright 1996 by MIT Press.","1996","2023-11-28 16:20:01","2023-11-28 16:20:01","","16-34","","1","78","","The Review of Economics and Statistics","","The Review of Economics and Statistics","","","","","","","","","","","","","Publisher: MIT Press","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"37JNH9WS","journalArticle","2020","Mohammad Hashemi Joo; Yuka Nishikawa; Krishnan Dandapani","Announcement effects in the cryptocurrency market","Applied Economics","","","10.1080/00036846.2020.174","https://ideas.repec.org/a/taf/applec/v52y2020i44p4794-4808.html","Cryptocurrencies have gained popularity as new economic investment assets globally in recent years. This study examines market reactions to major news events associated with cryptocurrencies. Abnormal returns as well as cumulative abnormal returns (CARs) around major news announcements, both positive and negative, are investigated for three primary cryptocurrencies: Bitcoin, Ethereum, and Ripple. High abnormal returns are observed on the event day (Day 0), and CARs typically diverge during event windows of (−3, 6) and (0, 6), indicating that the information is not fully reflected in prices immediately after the news events. The CARs that linger for six days after an event suggest that the information flow in the cryptocurrency market is visibly slow. The magnitudes of CARs are larger for negative events than for positive events, implying that the market reaction to negative events is stronger than to positive announcements. The findings of this study may have crucial implications for investors, arbitragers and practitioners as we document evidence of potential trading opportunities for investors who initiate a trading position even after announcements.","2020","2023-11-28 16:20:02","2023-11-28 16:20:02","","4794-4808","","44","52","","Applied Economics","","Applied Economics","","","","","","","","","","","","","Publisher: Taylor & Francis Journals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DCUIAAUA","journalArticle","2021","Barnichon, Regis; Mesters, Geert","The Phillips multiplier","Journal of Monetary Economics","","","10.1016/j.jmoneco.2020.04","https://ideas.repec.org/a/eee/moneco/v117y2021icp689-705.html","The Phillips multiplier is a statistic to non-parametrically characterize the central bank inflation-unemployment trade-off. Inference on the Phillips multiplier is based on a simple instrumental variable regression of cumulative inflation on cumulative unemployment using monetary shocks as instruments. We compute the Phillips multiplier for the US and the UK and document that the trade-off went from being large in the pre-1990 sample period to being small (but significant) post-1990. In contrast to earlier evidence of a flattening of the slope of Phillips curve, the decline in the trade-off is mostly due to the anchoring of inflation expectations.","2021","2023-11-28 16:20:02","2023-11-28 16:20:02","","689-705","","C","117","","Journal of Monetary Economics","","Journal of Monetary Economics","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LLXRQJSK","journalArticle","2019","Martin Beraja; Erik Hurst; Juan Ospina","The Aggregate Implications of Regional Business Cycles","Econometrica","","","10.3982/ECTA14243","https://ideas.repec.org/a/wly/emetrp/v87y2019i6p1789-1833.html","Making inferences about aggregate business cycles from regional variation alone is difficult because of economic channels and shocks that differ between regional and aggregate economies. However, we argue that regional business cycles contain valuable information that can help discipline models of aggregate fluctuations. We begin by documenting a strong relationship across U.S. states between local employment and wage growth during the Great Recession. This relationship is much weaker in U.S. aggregates. Then, we present a methodology that combines such regional and aggregate data in order to estimate a medium‐scale New Keynesian DSGE model. We find that aggregate demand shocks were important drivers of aggregate employment during the Great Recession, but the wage stickiness necessary for them to account for the slow employment recovery and the modest fall in aggregate wages is inconsistent with the flexibility of wages we observe across U.S. states. Finally, we show that our methodology yields different conclusions about the causes of aggregate employment and wage dynamics between 2007 and 2014 than either estimating our model with aggregate data alone or performing back‐of‐the‐envelope calculations that directly extrapolate from well‐identified regional elasticities.","2019","2023-11-28 16:20:02","2023-11-28 16:20:02","","1789-1833","","6","87","","Econometrica","","Econometrica","","","","","","","","","","","","","Publisher: Econometric Society","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8Z8Q4HP4","journalArticle","2004","Christina D. Romer; David H. Romer","A New Measure of Monetary Shocks: Derivation and Implications","American Economic Review","","","","https://ideas.repec.org/a/aea/aecrev/v94y2004i4p1055-1084.html","This paper develops a measure of U. S. monetary policy shocks for the period 1969-1996 that is relatively free of endogenous and anticipatory movements. Quantitative and narrative records are used to infer the Federal Reserve's intentions for the federal funds rate around FOMC meetings. This series is regressed on the Federal Reserve's internal forecasts to derive a measure free of systematic responses to information about future developments. Estimates using the new measure indicate that policy has large, relatively rapid, and statistically significant effects on both output and inflation. The effects are substantially stronger and quicker than those obtained using conventional indicators.","2004","2023-11-28 16:20:03","2023-11-28 16:20:03","","1055-1084","","4","94","","American Economic Review","","American Economic Review","","","","","","","","","","","","","Publisher: American Economic Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D828WPSH","journalArticle","1995","Ben S. Bernanke; Mark Gertler","Inside the Black Box: The Credit Channel of Monetary Policy Transmission","Journal of Economic Perspectives","","","","https://ideas.repec.org/a/aea/jecper/v9y1995i4p27-48.html","The 'credit channel' theory of monetary policy transmission holds that informational frictions in credit markets worsen during tight-money periods. The resulting increase in the external finance premium--the difference in cost between internal and external funds--enhances the effects of monetary policy on the real economy. The authors document the responses of GDP and its components to monetary policy shocks and describe how the credit channel helps explain the facts. They discuss two main components of this mechanism, the balance sheet and bank lending channels. The authors argue that forecasting exercises using credit aggregates are not valid tests of this theory.","1995","2023-11-28 16:20:03","2023-11-28 16:20:03","","27-48","","4","9","","Journal of Economic Perspectives","","Journal of Economic Perspectives","","","","","","","","","","","","","Publisher: American Economic Association","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZASVS35","report","2019","Joseph E. Gagnon; Christopher G. Collins","Low Inflation Bends the Phillips Curve","","","","","https://ideas.repec.org/p/iie/wpaper/wp19-6.html","The Phillips curve, which traces out a negative relationship between inflation and unemployment, has undergone tremendous changes over more than 100 years. Some researchers argue that the slope of the curve in the United States fell substantially around 20 years ago so that unemployment now has little or no effect on inflation. This paper shows that another hypothesis is equally consistent with the data: The Phillips curve may be nonlinear when inflation is low, with the economy having operated in the flat region of the curve for most of the past 20 years. The next few years may be decisive in the debate between these hypotheses, as unemployment has returned to a range in which a nonlinear curve ought to display significant steepness. A flat Phillips curve implies little change in inflation going forward, but a nonlinear curve implies moderate increases in inflation over the next few years.","2019","2023-11-28 16:20:03","2023-11-28 16:20:03","","","","","","","","","","","","","Peterson Institute for International Economics","","","","","","","","","Issue: WP19-6","","","","unemployment rate; Non-accelerating inflation rate of unemployment (NAIRU)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
